Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Vendor DUNS,Vendor Name,Vendor City,Vendor State,Vendor ZIP Code,Global DUNS Number,Global Vendor Name,Additional Reporting Code,Additional Reporting Description,
"1131PL18PSA41247",,"P00002","0","PO Purchase Order","$1,500.00","Jun 27, 2019",,"1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","US TRADE AND DEVELOPMENT AGENCY","S","S299","HOUSEKEEPING- OTHER","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","034426822","CARLOS DIAZ","SPRINGFIELD","VA","221503722","034426822","CARLOS DIAZ","NONE","NONE OF THE ABOVE",
"HHSF223201710247A",,"0","0","PO Purchase Order","$39,956.85","Jul 12, 2017",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","142920169","APPLE 1 ENTERPRISES INC","MANASSAS","VA","201102753","142920169","APPLE 1 ENTERPRISES INC",,,
"HHSF223201710247A",,"1","0","PO Purchase Order","$39,956.86","Aug 21, 2017",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","142920169","APPLE 1 ENTERPRISES INC","MANASSAS","VA","201102753","142920169","APPLE 1 ENTERPRISES INC",,,
"HHSF223201710247A",,"2","0","PO Purchase Order","$39,956.86","Sep 12, 2017",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","142920169","APPLE 1 ENTERPRISES INC","MANASSAS","VA","201102753","142920169","APPLE 1 ENTERPRISES INC",,,
"HHSF223201710247A",,"3","0","PO Purchase Order","$39,956.85","Nov 2, 2017",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","142920169","APPLE 1 ENTERPRISES INC","MANASSAS","VA","201102753","142920169","APPLE 1 ENTERPRISES INC",,,
"HHSF223201710247A",,"4","0","PO Purchase Order","$39,956.86","Nov 21, 2017",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","142920169","APPLE 1 ENTERPRISES INC","MANASSAS","VA","201102753","142920169","APPLE 1 ENTERPRISES INC",,,
"HHSF223201710247A",,"5","0","PO Purchase Order","$39,956.86","Dec 18, 2017",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","142920169","APPLE 1 ENTERPRISES INC","MANASSAS","VA","201102753","142920169","APPLE 1 ENTERPRISES INC",,,
"FA480018F0390","FA480018D0009","P00001","0","DO Delivery Order","-$257.80","Feb 27, 2019",,"5700","DEPT OF THE AIR FORCE","FA4800 633 CONS PKP","S","Z1JZ","MAINTENANCE OF MISCELLANEOUS BUILDINGS","238320","PAINTING AND WALL COVERING CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC","NONE","NONE OF THE ABOVE",
"AG32SCC140055",,"0","0","DCA Definitive Contract","$157,143.00","Aug 26, 2014",,"12H2","AGRICULTURAL RESEARCH SERVICE","USDA ARS EBSC 32SC","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","161902184","HUANG'S INC.","SPRINGFIELD","VA","221532812","161902184","HUANG'S INC.",,,
"AG32SCC140058",,"0","0","DCA Definitive Contract","$144,446.00","Sep 2, 2014",,"12H2","AGRICULTURAL RESEARCH SERVICE","USDA ARS EBSC 32SC","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","161902184","HUANG'S INC.","SPRINGFIELD","VA","221532812","161902184","HUANG'S INC.",,,
"DOCEE133M11SE0137",,"1","0","PO Purchase Order","$0.00","Jun 17, 2015",,"1330","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","ACQUISITION MANAGEMENT SERVICES","P","5895","MISCELLANEOUS COMMUNICATION EQUIPMENT","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","557582215","BRYANT-RITTER ELECTRIC CORPORATION","CHESAPEAKE","VA","233212914","557582215","BRYANT-RITTER ELECTRIC CORPORATION",,,
"DOCEE133M11SE0184",,"1","0","PO Purchase Order","$0.00","Apr 29, 2015",,"1330","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","ACQUISITION MANAGEMENT SERVICES","S","N059","INSTALLATION OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","557582215","BRYANT-RITTER ELECTRIC CORPORATION","CHESAPEAKE","VA","233212914","557582215","BRYANT-RITTER ELECTRIC CORPORATION",,,
"0022","W91QF513D0001","0","0","DO Delivery Order","$2,575.19","Sep 26, 2014",,"2100","DEPT OF THE ARMY","W6QM MICC FT LEE","S","Z1AZ","MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS","238320","PAINTING AND WALL COVERING CONTRACTORS","808174747","VISTA CONSTRUCTION, LLC","NORFOLK","VA","235181711","808174747","VISTA CONSTRUCTION  LLC",,,
"AG33A7P100010",,"0","0","PO Purchase Order","$38,855.00","Sep 23, 2010",,"12C3","NATURAL RESOURCES CONSERVATION SERVICE","VA STATE OFFICE (NRCS)","S","Z219","MAINT-REP-ALT/OTHER CONSV STRUCTURE","238910","SITE PREPARATION CONTRACTORS","125553417","WELLVILLA CONSTRUCTION, INCORPORATED","BLACKSTONE","VA","238241525","125553417","WELLVILLA CONSTRUCTION  INCORPORATED",,,
"DJBCOBF2D10046",,"0","0","DCA Definitive Contract","$27,000.00","Sep 28, 2006",,"1540","FEDERAL PRISON SYSTEM","CENTRAL OFFICE","S","Y111","CONSTRUCTION OF OFFICE BUILDINGS","238310","DRYWALL AND INSULATION CONTRACTORS","008975567","HI END CONTRACTING INCORPORATED","ALEXANDRIA","VA","223102535","008975567","HI-END CONTRACTING  INC.",,,
"DJBCOBG2D20006",,"0","0","DCA Definitive Contract","$9,803.00","Jul 17, 2007",,"1540","FEDERAL PRISON SYSTEM","CENTRAL OFFICE","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","008975567","HI END CONTRACTING INCORPORATED","ALEXANDRIA","VA","223102535","008975567","HI-END CONTRACTING  INC.",,,
"DJBP0114LM230001",,"0","0","PO Purchase Order","$1,900.00","Oct 1, 2011",,"1540","FEDERAL PRISON SYSTEM","PETERSBURG, FCC","S","J099","MAINT-REP OF MISC EQ","238290","OTHER BUILDING EQUIPMENT CONTRACTORS","806341447","ENNIS INSTALLATION AND SERVICE, INC.","RICHMOND","VA","232331666","806341447","ENNIS INSTALLATION AND SERVICE  INC.",,,
"EPW08072",,"42","0","DCA Definitive Contract","$0.00","Nov 23, 2010",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"44","0","DCA Definitive Contract","$2,650.00","Feb 17, 2011",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"45","0","DCA Definitive Contract","$11,361.00","Apr 18, 2011",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"46","0","DCA Definitive Contract","$11,061.00","Jul 26, 2011",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"47","0","DCA Definitive Contract","$0.00","Aug 2, 2011",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"48","0","DCA Definitive Contract","$0.00","Aug 9, 2011",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"49","0","DCA Definitive Contract","-$22,410.96","Mar 26, 2012",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","ENVIRONMENTAL SYSTEMS PROTECTION- LEAKING UNDERGROUND STORAGE TANK SUPPORT","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"50","0","DCA Definitive Contract","$25,253.58","Aug 2, 2017",,"6800","ENVIRONMENTAL PROTECTION AGENCY","CONTRACT CLOSEOUT TEAM (CCT)","S","F109","ENVIRONMENTAL SYSTEMS PROTECTION- LEAKING UNDERGROUND STORAGE TANK SUPPORT","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"F08PO7300000154007",,"0","0","PO Purchase Order","$21,759.00","Jul 14, 2008",,"3300","SMITHSONIAN INSTITUTION","FACILITIES ENGINEERING AND OPERATIONS","S","J045","MAINT-REP OF PLUMBING-HEATING EQ","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","361475635","PRECISION MECHANICAL SERVICE, LTD.","MANASSAS PARK","VA","201114834","361475635","PRECISION MECHANICAL SERVICE  LTD.",,,
"GS11P04YEC0239",,"0","0","PO Purchase Order","$82,299.00","Sep 17, 2004",,"4740","PUBLIC BUILDINGS SERVICE","WPHCC - WEST O&M CONTRACTS BRANCH","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","235990","ALL OTHER SPECIAL TRADE CONTRACTORS","120284356","JENKINS AND GREEN INCORPORATED","CULPEPER","VA","227013008","120284356","JENKINS & GREEN, INC",,,
"GS11P08MAC0251",,"PS01","0","DCA Definitive Contract","-$88,071.18","Sep 30, 2009",,"4740","PUBLIC BUILDINGS SERVICE","WPHBB - AGGREGATED REPAIR&ALTERATIONS CONTRACTS BRANCH","S","AD61","CONSTRUCTION (BASIC)","238910","SITE PREPARATION CONTRACTORS","783607377","ASIL SERVICES, INC.","WOODBRIDGE","VA","221924226","783607377","ASIL SERVICES  INC.",,,
"INPP3700101001",,"0","0","PO Purchase Order","$23,716.00","Jun 3, 2010",,"1443","NATIONAL PARK SERVICE","NCR REGIONAL CONTRACTING","P","5620","TILE, BRICK, AND BLOCK","238150","GLASS AND GLAZING CONTRACTORS","360652445","MYCO SYSTEMS, INC.","STAFFORD","VA","225544529","360652445","MYCO SYSTEMS  INC.",,,
"M6785410M9025",,"0","0","PO Purchase Order","$8,325.00","Apr 15, 2010",,"1700","DEPT OF THE NAVY","COMMANDER","P","9340","GLASS FABRICATED MATERIALS","238150","GLASS AND GLAZING CONTRACTORS","832891613","SOLID PROTECTION, INC","RICHMOND","VA","232304017","832891613","SOLID PROTECTION  INC",,,
"M6785410M9025",,"P00001","0","PO Purchase Order","$0.00","Apr 15, 2010",,"1700","DEPT OF THE NAVY","COMMANDER","P","9340","GLASS FABRICATED MATERIALS","238150","GLASS AND GLAZING CONTRACTORS","832891613","SOLID PROTECTION, INC","RICHMOND","VA","232304017","832891613","SOLID PROTECTION  INC",,,
"AG3K475503K4750800",,"0","0","DCA Definitive Contract","$170,003.26","Sep 26, 2005",,"12H2","AGRICULTURAL RESEARCH SERVICE","USDA ARS NEA 3K47","P","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","198256349","CAN SEE FIRE SERVICE COMPANY INCORPORATED","ASHLAND","VA","230055245","198256349","Can See Fire Service Company  Inc.",,,
"DJF153920P0002412",,"0","0","PO Purchase Order","$3,400.00","Jan 27, 2015",,"1549","FEDERAL BUREAU OF INVESTIGATION","DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION","S","L059","TECHNICAL REPRESENTATIVE- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","956263180","HOOVER ELECTRIC, INC","ALEXANDRIA","VA","223102915","956263180","HOOVER ELECTRIC  INC",,,
"HSCG8408P330130",,"0","0","PO Purchase Order","$14,050.00","Aug 29, 2008",,"7008","U.S. COAST GUARD","SILC BSS","S","AE33","MANUFACTURING TECHNOLOGY (ADVANCED)","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","788297336","ISOFT SOLUTIONS, LLC","VIRGINIA BEACH","VA","234626524","788297336","ISOFT SOLUTIONS  LLC",,,
"140F0519F0032","INF16PC00077","0","0","DO Delivery Order","$99,472.19","Feb 7, 2019",,"1448","U.S. FISH AND WILDLIFE SERVICE","DEPT OF INTERIOR FISH WILDLIFE SVC","S","Z2KZ","REPAIR OR ALTERATION OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","360665355","OUTSIDE THE BOX, LLC","RICHMOND","VA","232204618","080139724","OUTSIDE THE BOX  LLC","NONE","NONE OF THE ABOVE",
"140P4219P0016",,"0","0","PO Purchase Order","$81,651.00","Feb 27, 2019",,"1443","NATIONAL PARK SERVICE","NORTHEAST REGIONAL CONTRACTING","S","Z2QA","REPAIR OR ALTERATION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)","238290","OTHER BUILDING EQUIPMENT CONTRACTORS","047067347","SDC CONTRACTING, INC.","VIRGINIA BEACH","VA","234565501","047067347","SDC CONTRACTING  LLC","NONE","NONE OF THE ABOVE",
"INP12PC19046",,"0","0","DCA Definitive Contract","$34,181.40","Aug 29, 2012",,"1443","NATIONAL PARK SERVICE","NCR REGIONAL CONTRACTING","S","R499","SUPPORT- PROFESSIONAL: OTHER","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","174092853","GAINESVILLE PLUMBING LLC","GAINESVILLE","VA","201551650","174092853","GAINESVILLE PLUMBING LLC",,,
"70T05019P7NPLS009",,"0","0","PO Purchase Order","$90,567.00","Aug 28, 2019",,"7013","TRANSPORTATION SECURITY ADMINISTRATION","ME","S","L063","TECHNICAL REPRESENTATIVE- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","797123010","TRILOGY SECURED SERVICES, L.L.C.","STAFFORD","VA","225547284","797123010","TRILOGY SECURED SERVICES  L.L.C.","NONE","NONE OF THE ABOVE",
"88310319F00190","88310319D00003","0","0","DO Delivery Order","$1,391.08","Aug 23, 2019",,"8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NARA CONTRACTING OFFICE","S","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","018190523","F-CONCEPTS, INC.","VIENNA","VA","221825321","018190523","FASHION CONCEPTS  INC.","NONE","NONE OF THE ABOVE",
"88310319F00199","88310319D00003","0","0","DO Delivery Order","$1,389.77","Aug 26, 2019",,"8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NARA CONTRACTING OFFICE","S","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","018190523","F-CONCEPTS, INC.","VIENNA","VA","221825321","018190523","FASHION CONCEPTS  INC.","NONE","NONE OF THE ABOVE",
"80KSC018C0052",,"P00001","0","DCA Definitive Contract","$0.00","Feb 8, 2019",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NASA KENNEDY SPACE CENTER","S","Y1JZ","CONSTRUCTION OF MISCELLANEOUS BUILDINGS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","080257568","COMP ENVIRONMENTAL, INC.","CHANTILLY","VA","201511515","080257568","COMP ENVIRONMENTAL  INC.","NONE","NONE OF THE ABOVE",
"80KSC018C0052",,"P00002","0","DCA Definitive Contract","$389.90","Mar 28, 2019",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NASA KENNEDY SPACE CENTER","S","Y1JZ","CONSTRUCTION OF MISCELLANEOUS BUILDINGS","238210","ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS","080257568","COMP ENVIRONMENTAL, INC.","CHANTILLY","VA","201511515","080257568","COMP ENVIRONMENTAL  INC.","NONE","NONE OF THE ABOVE",
"15B70019FU2D10008","DJBP0700COBOS2D10003","P00001","0","DO Delivery Order","$0.00","Oct 9, 2018",,"1540","FEDERAL PRISON SYSTEM / BUREAU OF PRISONS","CENTRAL OFFICE","S","Z1NB","MAINTENANCE OF HEATING AND COOLING PLANTS","238290","OTHER BUILDING EQUIPMENT CONTRACTORS","161902184","HUANG'S INC.","ALEXANDRIA","VA","223122403","161902184","HUANG'S INC.","NONE","NONE OF THE ABOVE",
"AG32SCC140088",,"0","0","DCA Definitive Contract","$27,437.24","Sep 26, 2014",,"12H2","AGRICULTURAL RESEARCH SERVICE","USDA ARS EBSC 32SC","S","Z1DB","MAINTENANCE OF LABORATORIES AND CLINICS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","161902184","HUANG'S INC.","SPRINGFIELD","VA","221532812","161902184","HUANG'S INC.",,,
"CNSHQ08P0086",,"0","0","PO Purchase Order","$1,134.00","Aug 1, 2008",,"9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","OFFICE OF PROCUREMENT SERVICES","S","N042","INSTALL OF FIRE-RESCUE-SAFETY EQ","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","809787054","NORTHERN FIRE PROTECTION, INC","STERLING","VA","201664204","809787054","NORTHERN FIRE PROTECTION, INC",,,
"CNSHQ08P0086",,"1","0","PO Purchase Order","$0.00","Dec 12, 2014",,"9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","OFFICE OF PROCUREMENT SERVICES","S","N042","INSTALLATION OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","809787054","NORTHERN FIRE PROTECTION, INC","STERLING","VA","201664204","809787054","NORTHERN FIRE PROTECTION, INC",,,
"EPW08072",,"24","0","DCA Definitive Contract","-$4,307.16","Jan 28, 2010",,"6800","ENVIRONMENTAL PROTECTION AGENCY","SUPERFUND/RCRA REGIONAL PROCUREMENT OPERATIONS DIVISION (SRRPOD)","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"75F40118F01002","HHSF223201810004C","0","0","DO Delivery Order","$17,913.10","Aug 15, 2018",,"7524","FOOD AND DRUG ADMINISTRATION","FDA OFFICE OF ACQ  GRANT SVCS","S","J045","MAINT/REPAIR/REBUILD OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","142920169","APPLE 1 ENTERPRISES INC","MANASSAS","VA","201102753","142920169","APPLE 1 ENTERPRISES INC","NONE","NONE OF THE ABOVE",
"DJBCOBH2D10029",,"0","0","PO Purchase Order","$96,000.00","Nov 27, 2007",,"1540","FEDERAL PRISON SYSTEM","CENTRAL OFFICE","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","008975567","HI END CONTRACTING INCORPORATED","ALEXANDRIA","VA","223102535","008975567","HI-END CONTRACTING  INC.",,,
"0007","N4008512D7001","0","0","DO Delivery Order","$25,370.00","Aug 3, 2012",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","119611759","HOMELAND CONTRACTING CORP","CHESAPEAKE","VA","233203863","119611759","HOMELAND CONTRACTING CORP",,,
"0016","N4008512D7001","0","0","DO Delivery Order","$33,090.00","Sep 16, 2013",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","119611759","HOMELAND CONTRACTING CORP","CHESAPEAKE","VA","233203863","119611759","HOMELAND CONTRACTING CORP",,,
"0017","N4008512D7001","0","0","DO Delivery Order","$28,281.00","Sep 17, 2013",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","119611759","HOMELAND CONTRACTING CORP","CHESAPEAKE","VA","233203863","119611759","HOMELAND CONTRACTING CORP",,,
"0027","N4008512D7001","0","0","DO Delivery Order","$282,715.00","May 20, 2014",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","119611759","HOMELAND CONTRACTING CORP","CHESAPEAKE","VA","233203863","119611759","HOMELAND CONTRACTING CORP",,,
"0116","N4008506D1334","0","0","DO Delivery Order","$1,939.81","Feb 26, 2010",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","Z299","MAINT, REP/ALTER/ALL OTHER","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","126654958","YURON CORPORATION","HAMPTON","VA","236611245","126654958","YURON CORPORATION",,,
"DJM13A31F0293","GS07F0192X","0","0","DO Delivery Order","$18,316.38","Sep 4, 2013",,"1544","U.S. MARSHALS SERVICE","TACTICAL OPERATIONS DIVISION","P","8405","OUTERWEAR, MEN'S","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","612347729","GLOBAL SUPPLY SOLUTIONS, LLC","VIRGINIA BEACH","VA","234553041","172220571","GLOBAL SUPPLY SOLUTIONS  LLC",,,
"GSFPNE132555","GS07F0192X","0","0","DO Delivery Order","$3,775.47","Jan 26, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS GREATER SOUTHWEST ACQUISITION CTR (7FCO)","P","8405","OUTERWEAR, MEN'S","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","612347729","GLOBAL SUPPLY SOLUTIONS, LLC","VIRGINIA BEACH","VA","234553041","172220571","GLOBAL SUPPLY SOLUTIONS  LLC",,,
"N4008511M6584",,"0","0","PO Purchase Order","$9,898.44","Jun 2, 2011",,"1700","DEPT OF THE NAVY","NAVAL FAC ENGINEERING CMD MID LANT","S","Z199","MAINT-REP-ALT/MISC BLDGS","238990","ALL OTHER SPECIALTY TRADE CONTRACTORS","158756721","KUHLE SERVICES, LLC","VIRGINIA BEACH","VA","234626553","158756721","KUHLE SERVICES  LLC",,,
"VA652C10058",,"0","0","PO Purchase Order","$9,000.00","Oct 1, 2010",,"3600","VETERANS AFFAIRS, DEPARTMENT OF","246-NETWORK CONTRACTING OFFICE 6","S","J073","MAINT-REP OF FOOD PREP-SERVING EQ","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","069161227","J & J ENTERPRISES OF SUFFOLK CORP.","CHESAPEAKE","VA","233206301","069161227","J & J ENTERPRISES OF SUFFOLK CORP.",,,
